fips,year,laborfc,employed,unemplvl,unemprate
48179,2017,8234,7802,432,5.2
48181,2017,61945,59749,2196,3.5
48183,2017,57403,54442,2961,5.2
48185,2017,10884,10302,582,5.3
48187,2017,78444,75830,2614,3.3
48189,2017,12514,11874,640,5.1
48191,2017,1129,1060,69,6.1
48193,2017,3621,3479,142,3.9
48195,2017,2862,2789,73,2.6
48197,2017,1659,1593,66,4
48199,2017,25303,23752,1551,6.1
48201,2017,2265691,2150927,114764,5.1
48203,2017,29464,27926,1538,5.2
48205,2017,2940,2883,57,1.9
48207,2017,2438,2321,117,4.8
48209,2017,110721,107235,3486,3.1
48211,2017,2315,2257,58,2.5
48213,2017,35640,34153,1487,4.2
48215,2017,342969,317398,25571,7.5
48217,2017,16170,15534,636,3.9
48219,2017,11262,10844,418,3.7
48221,2017,25925,24835,1090,4.2
48223,2017,17169,16552,617,3.6
48225,2017,10387,9937,450,4.3
48227,2017,13220,12657,563,4.3
48229,2017,1664,1568,96,5.8
48231,2017,41383,39733,1650,4
48233,2017,9400,8832,568,6
48235,2017,756,733,23,3
48237,2017,3953,3806,147,3.7
48239,2017,7374,7080,294,4
48241,2017,13448,12446,1002,7.5
48243,2017,1067,1033,34,3.2
48245,2017,107606,99675,7931,7.4
48247,2017,1906,1767,139,7.3
48249,2017,16653,15391,1262,7.6
48251,2017,78088,75128,2960,3.8
48253,2017,5650,5349,301,5.3
48255,2017,6448,6223,225,3.5
48257,2017,60334,58196,2138,3.5
48259,2017,21094,20446,648,3.1
48261,2017,242,234,8,3.3
48263,2017,454,442,12,2.6
48265,2017,21336,20609,727,3.4
48267,2017,1891,1824,67,3.5
48269,2017,165,159,6,3.6
48271,2017,1166,1101,65,5.6
48273,2017,13396,12604,792,5.9
48275,2017,1484,1425,59,4
48277,2017,23756,22760,996,4.2
48279,2017,5191,4923,268,5.2
48281,2017,9213,8869,344,3.7
48283,2017,4206,4052,154,3.7
48285,2017,8735,8420,315,3.6
48287,2017,9540,9225,315,3.3
48289,2017,6188,5797,391,6.3
48291,2017,31979,29702,2277,7.1
48293,2017,8316,7853,463,5.6
48295,2017,1625,1573,52,3.2
48297,2017,5418,5165,253,4.7
48299,2017,8366,8048,318,3.8
48301,2017,100,95,5,5
48303,2017,155992,151032,4960,3.2
48305,2017,2773,2669,104,3.8
48307,2017,3685,3555,130,3.5
48309,2017,118071,113493,4578,3.9
48311,2017,749,735,14,1.9
48313,2017,4686,4465,221,4.7
48315,2017,4336,4090,246,5.7
48317,2017,2525,2444,81,3.2
48319,2017,1814,1753,61,3.4
48321,2017,16903,15671,1232,7.3
48323,2017,23924,21690,2234,9.300000000000001
48325,2017,21282,20457,825,3.9
48327,2017,806,767,39,4.8
48329,2017,90759,88048,2711,3
48331,2017,10094,9586,508,5
48333,2017,1912,1844,68,3.6
48335,2017,2498,2362,136,5.4
48337,2017,9088,8725,363,4
48339,2017,270212,258443,11769,4.4
48341,2017,11070,10752,318,2.9
48343,2017,4678,4276,402,8.6
48345,2017,495,477,18,3.6
48347,2017,28559,27346,1213,4.2
48349,2017,22820,21921,899,3.9
48351,2017,5277,4856,421,8
48353,2017,6779,6506,273,4
48355,2017,167983,158897,9086,5.4
48357,2017,4523,4359,164,3.6
48359,2017,902,879,23,2.5
48361,2017,37146,34577,2569,6.9
48363,2017,13401,12852,549,4.1
48365,2017,10407,9843,564,5.4
48367,2017,63232,61045,2187,3.5
48369,2017,4920,4799,121,2.5
48371,2017,6270,5978,292,4.7
48373,2017,17526,16459,1067,6.1
48375,2017,55437,53656,1781,3.2
48377,2017,3041,2755,286,9.4
48379,2017,5702,5497,205,3.6
48381,2017,70916,68918,1998,2.8
48383,2017,1794,1725,69,3.8
48385,2017,1054,994,60,5.7
48387,2017,5199,4927,272,5.2
48389,2017,6995,6745,250,3.6
48391,2017,3242,3061,181,5.6
48393,2017,441,424,17,3.9
48395,2017,7448,7096,352,4.7
48397,2017,48975,47330,1645,3.4
48399,2017,4580,4411,169,3.7
48401,2017,22125,21002,1123,5.1
48403,2017,3574,3267,307,8.6
48405,2017,2869,2654,215,7.5
48407,2017,11460,10807,653,5.7
48409,2017,30563,28218,2345,7.7
48411,2017,2418,2340,78,3.2
48413,2017,1334,1284,50,3.7
48415,2017,6987,6685,302,4.3
48417,2017,1889,1833,56,3
48419,2017,10779,10223,556,5.2
48421,2017,1290,1250,40,3.1
48423,2017,106035,101697,4338,4.1
48425,2017,4188,3997,191,4.6
48427,2017,26103,23034,3069,11.8
48429,2017,4005,3823,182,4.5
48431,2017,594,572,22,3.7
48433,2017,614,593,21,3.4
48435,2017,1507,1430,77,5.1
48437,2017,2691,2581,110,4.1
48439,2017,1036343,997799,38544,3.7
48441,2017,64214,61947,2267,3.5
48443,2017,393,375,18,4.6
48445,2017,5245,4981,264,5
48447,2017,691,661,30,4.3
48449,2017,12950,12252,698,5.4
48451,2017,54164,52178,1986,3.7
48453,2017,698699,677404,21295,3
48455,2017,5376,5079,297,5.5
48457,2017,7072,6553,519,7.3
48459,2017,17719,16791,928,5.2
48461,2017,1548,1490,58,3.7
48463,2017,11703,11156,547,4.7
48465,2017,20092,19071,1021,5.1
48467,2017,25386,24433,953,3.8
48469,2017,42948,40874,2074,4.8
48471,2017,23686,22591,1095,4.6
48473,2017,22384,21289,1095,4.9
48475,2017,5587,5361,226,4
48477,2017,14872,14246,626,4.2
48479,2017,115116,110273,4843,4.2
48481,2017,21099,20153,946,4.5
48483,2017,2353,2260,93,4
48485,2017,56078,54010,2068,3.7
48487,2017,4962,4730,232,4.7
48489,2017,6323,5626,697,11
48491,2017,290795,281296,9499,3.3
48493,2017,24184,23340,844,3.5
48495,2017,3259,3092,167,5.1
48497,2017,30173,28965,1208,4
48499,2017,17343,16529,814,4.7
48501,2017,3823,3688,135,3.5
48503,2017,8076,7772,304,3.8
48505,2017,5389,4988,401,7.4
48507,2017,3732,3315,417,11.2
49001,2017,3040,2916,124,4.1
49003,2017,25317,24486,831,3.3
49005,2017,62596,60855,1741,2.8
49007,2017,8278,7858,420,5.1
49009,2017,429,408,21,4.9
49011,2017,168545,163348,5197,3.1
49013,2017,7977,7519,458,5.7
49015,2017,4189,3973,216,5.2
49017,2017,2900,2681,219,7.6
49019,2017,5932,5616,316,5.3
49021,2017,22241,21309,932,4.2
49023,2017,5420,5237,183,3.4
49025,2017,3743,3614,129,3.4
49027,2017,6431,6220,211,3.3
49029,2017,5387,5233,154,2.9
49031,2017,483,459,24,5
49033,2017,1140,1103,37,3.2
49035,2017,614498,595348,19150,3.1
49037,2017,5696,5295,401,7
49039,2017,12011,11536,475,4
49041,2017,9785,9406,379,3.9
49043,2017,24325,23567,758,3.1
49045,2017,32306,31139,1167,3.6
49047,2017,13680,12850,830,6.1
49049,2017,290640,282093,8547,2.9
49051,2017,14603,14116,487,3.3
49053,2017,70715,68238,2477,3.5
49055,2017,1461,1353,108,7.4
49057,2017,123223,118690,4533,3.7
50001,2017,20770,20197,573,2.8
50003,2017,18266,17616,650,3.6
50005,2017,14698,14165,533,3.6
50007,2017,96775,94635,2140,2.2
50009,2017,2694,2572,122,4.5
50011,2017,27632,26810,822,3
50013,2017,4060,3922,138,3.4
50015,2017,14076,13526,550,3.9
50017,2017,15933,15454,479,3
50019,2017,13601,12920,681,5
50021,2017,31096,30030,1066,3.4
50023,2017,34260,33273,987,2.9
50025,2017,22823,22132,691,3
50027,2017,29048,28318,730,2.5
51001,2017,16628,15876,752,4.5
51003,2017,55339,53519,1820,3.3
51005,2017,7004,6683,321,4.6
51007,2017,6208,5961,247,4
51009,2017,15002,14389,613,4.1
51011,2017,7083,6774,309,4.4
51013,2017,149893,146174,3719,2.5
51015,2017,36715,35468,1247,3.4
51017,2017,2561,2484,77,3
51019,2017,38089,36619,1470,3.9
51021,2017,2868,2750,118,4.1
51023,2017,17267,16661,606,3.5
51025,2017,6118,5794,324,5.3
51027,2017,6989,6496,493,7.1
51029,2017,6316,5977,339,5.4
51031,2017,26051,24974,1077,4.1
51033,2017,15020,14375,645,4.3
51035,2017,13507,12911,596,4.4
51036,2017,3683,3507,176,4.8
51037,2017,5320,5078,242,4.5
51041,2017,183611,177006,6605,3.6
51043,2017,7448,7194,254,3.4
51045,2017,2287,2188,99,4.3
51047,2017,23900,23037,863,3.6
51049,2017,4685,4491,194,4.1
51051,2017,4631,4318,313,6.8
51053,2017,13422,12822,600,4.5
51057,2017,5588,5320,268,4.8
51059,2017,622985,604061,18924,3
51061,2017,35918,34743,1175,3.3
51063,2017,8075,7780,295,3.7
51065,2017,13408,13000,408,3
51067,2017,26307,25282,1025,3.9
51069,2017,46372,44897,1475,3.2
51071,2017,7866,7499,367,4.7
51073,2017,19350,18712,638,3.3
51075,2017,10821,10443,378,3.5
51077,2017,7670,7367,303,4
51079,2017,10142,9834,308,3
51081,2017,4424,4232,192,4.3
51083,2017,15544,14785,759,4.9
51085,2017,58112,56188,1924,3.3
51087,2017,180160,173585,6575,3.6
51089,2017,23750,22650,1100,4.6
51091,2017,1292,1250,42,3.3
51093,2017,19083,18352,731,3.8
51095,2017,35889,34630,1259,3.5
51097,2017,3798,3666,132,3.5
51099,2017,12933,12450,483,3.7
51101,2017,8927,8621,306,3.4
51103,2017,5332,5055,277,5.2
51105,2017,8546,8105,441,5.2
51107,2017,214084,207604,6480,3
51109,2017,19574,18908,666,3.4
51111,2017,5352,5131,221,4.1
51113,2017,7261,7049,212,2.9
51115,2017,4093,3941,152,3.7
51117,2017,12736,12115,621,4.9
51119,2017,5314,5142,172,3.2
51121,2017,49663,47802,1861,3.7
51125,2017,7283,7029,254,3.5
51127,2017,11978,11598,380,3.2
51131,2017,5514,5206,308,5.6
51133,2017,5558,5269,289,5.2
51135,2017,7123,6852,271,3.8
51137,2017,16852,16218,634,3.8
51139,2017,11868,11260,608,5.1
51141,2017,7688,7363,325,4.2
51143,2017,30652,29339,1313,4.3
51145,2017,13729,13275,454,3.3
51147,2017,10237,9744,493,4.8
51149,2017,14919,14255,664,4.5
51153,2017,239266,231140,8126,3.4
51155,2017,16197,15338,859,5.3
51157,2017,3645,3518,127,3.5
51159,2017,4043,3897,146,3.6
51161,2017,48893,47231,1662,3.4
51163,2017,10570,10134,436,4.1
51165,2017,40587,39271,1316,3.2
51167,2017,11433,10839,594,5.2
51169,2017,9302,8926,376,4
51171,2017,21621,20891,730,3.4
51173,2017,13876,13186,690,5
51175,2017,9032,8708,324,3.6
51177,2017,65375,62938,2437,3.7
51179,2017,69424,66922,2502,3.6
51181,2017,3738,3573,165,4.4
51183,2017,3819,3592,227,5.9
51185,2017,16148,15239,909,5.6
51187,2017,19859,19124,735,3.7
51191,2017,26823,25723,1100,4.1
51193,2017,9353,8937,416,4.4
51195,2017,13538,12678,860,6.4
51197,2017,14026,13324,702,5
51199,2017,32501,31362,1139,3.5
51510,2017,99307,96481,2826,2.8
51520,2017,7343,7013,330,4.5
51530,2017,3354,3213,141,4.2
51540,2017,25767,24974,793,3.1
51550,2017,120860,116298,4562,3.8
51570,2017,8746,8393,353,4
51580,2017,2446,2299,147,6
51590,2017,19928,18803,1125,5.6
51595,2017,2361,2237,124,5.3
51600,2017,12956,12584,372,2.9
51610,2017,8326,8107,219,2.6
51620,2017,3569,3381,188,5.3
51630,2017,13591,12998,593,4.4
51640,2017,3005,2880,125,4.2
51650,2017,64427,61183,3244,5
51660,2017,24767,23679,1088,4.4
51670,2017,9740,9144,596,6.1
51678,2017,2122,1994,128,6
51680,2017,36030,34263,1767,4.9
51683,2017,21633,20905,728,3.4
51685,2017,8840,8544,296,3.3
51690,2017,5508,5163,345,6.3
51700,2017,88940,84851,4089,4.6
51710,2017,111593,106473,5120,4.6
51720,2017,1700,1611,89,5.2
51730,2017,13145,12186,959,7.3
51735,2017,6265,6052,213,3.4
51740,2017,44257,41889,2368,5.4
51750,2017,8337,7927,410,4.9
51760,2017,116822,111802,5020,4.3
51770,2017,48956,46927,2029,4.1
51775,2017,13034,12549,485,3.7
51790,2017,11861,11437,424,3.6
51800,2017,43983,42193,1790,4.1
51810,2017,231550,223354,8196,3.5
51820,2017,10418,10003,415,4
51830,2017,6739,6390,349,5.2
51840,2017,14469,13943,526,3.6
53001,2017,8885,8369,516,5.8
53003,2017,10233,9799,434,4.2
53005,2017,96881,91463,5418,5.6
53007,2017,44246,42072,2174,4.9
53009,2017,27749,25834,1915,6.9
53011,2017,227605,215883,11722,5.2
53013,2017,1773,1672,101,5.7
53015,2017,45695,42881,2814,6.2
53017,2017,21094,19882,1212,5.7
53019,2017,2514,2233,281,11.2
53021,2017,40682,38067,2615,6.4
53023,2017,904,855,49,5.4
53025,2017,45099,42238,2861,6.3
53027,2017,27827,25833,1994,7.2
53029,2017,33917,32133,1784,5.3
53031,2017,11907,11170,737,6.2
53033,2017,1238090,1194955,43135,3.5
53035,2017,120251,114308,5943,4.9
53037,2017,22242,21043,1199,5.4
53039,2017,9881,9285,596,6
53041,2017,33087,30869,2218,6.7
53043,2017,4945,4697,248,5
53045,2017,23775,22189,1586,6.7
53047,2017,20919,19475,1444,6.9
53049,2017,8335,7738,597,7.2
53051,2017,4729,4374,355,7.5
53053,2017,415689,393077,22612,5.4
53055,2017,8184,7855,329,4
53057,2017,59305,56012,3293,5.6
53059,2017,5286,4959,327,6.2
53061,2017,423819,407363,16456,3.9
53063,2017,239480,226384,13096,5.5
53065,2017,18083,16750,1333,7.4
53067,2017,134189,127424,6765,5
53069,2017,1305,1209,96,7.4
53071,2017,28831,27383,1448,5
53073,2017,109892,104326,5566,5.1
53075,2017,23290,22255,1035,4.4
53077,2017,125504,116825,8679,6.9
54001,2017,6804,6408,396,5.8
54003,2017,56125,54081,2044,3.6
54005,2017,7544,7061,483,6.4
54007,2017,5244,4851,393,7.5
54009,2017,9763,9170,593,6.1
54011,2017,41466,39584,1882,4.5
54013,2017,2403,2144,259,10.8
54015,2017,3146,2875,271,8.6
54017,2017,3882,3717,165,4.3
54019,2017,15715,14712,1003,6.4
54021,2017,2401,2229,172,7.2
54023,2017,5891,5562,329,5.6
54025,2017,15711,14949,762,4.9
54027,2017,10319,9915,404,3.9
54029,2017,12801,12028,773,6
54031,2017,5897,5609,288,4.9
54033,2017,33125,31532,1593,4.8
54035,2017,11998,11316,682,5.7
54037,2017,29257,28352,905,3.1
54039,2017,82962,78764,4198,5.1
54041,2017,6515,6085,430,6.6
54043,2017,7152,6663,489,6.8
54045,2017,10764,9963,801,7.4
54047,2017,4667,4250,417,8.9
54049,2017,25316,23981,1335,5.3
54051,2017,13955,13126,829,5.9
54053,2017,9987,9317,670,6.7
54055,2017,21296,20056,1240,5.8
54057,2017,12193,11552,641,5.3
54059,2017,6748,6167,581,8.6
54061,2017,52782,50824,1958,3.7
54063,2017,5888,5629,259,4.4
54065,2017,7807,7499,308,3.9
54067,2017,9244,8584,660,7.1
54069,2017,20892,19911,981,4.7
54071,2017,3556,3423,133,3.7
54073,2017,2814,2616,198,7
54075,2017,3741,3520,221,5.9
54077,2017,15194,14445,749,4.9
54079,2017,26201,24973,1228,4.7
54081,2017,29362,27791,1571,5.4
54083,2017,12127,11474,653,5.4
54085,2017,4398,4157,241,5.5
54087,2017,5018,4582,436,8.699999999999999
54089,2017,4374,4116,258,5.9
54091,2017,7797,7416,381,4.9
54093,2017,3398,3222,176,5.2
54095,2017,3211,2965,246,7.7
54097,2017,9397,8821,576,6.1
54099,2017,15566,14663,903,5.8
54101,2017,3294,3086,208,6.3
54103,2017,6730,6223,507,7.5
54105,2017,2195,2022,173,7.9
54107,2017,36094,34118,1976,5.5
54109,2017,6857,6373,484,7.1
55001,2017,8239,7820,419,5.1
55003,2017,7897,7537,360,4.6
55005,2017,24717,23848,869,3.5
55007,2017,7585,7190,395,5.2
55009,2017,142790,138594,4196,2.9
55011,2017,6584,6337,247,3.8
55013,2017,7351,6995,356,4.8
55015,2017,27917,27139,778,2.8
55017,2017,33466,32289,1177,3.5
55019,2017,17977,17427,550,3.1
55021,2017,31733,30795,938,3
55023,2017,7886,7557,329,4.2
55025,2017,320586,312894,7692,2.4
55027,2017,48430,47025,1405,2.9
55029,2017,15578,14979,599,3.8
55031,2017,23559,22510,1049,4.5
55033,2017,24463,23661,802,3.3
55035,2017,59322,57600,1722,2.9
55037,2017,2289,2182,107,4.7
55039,2017,57067,55452,1615,2.8
55041,2017,4028,3825,203,5
55043,2017,28207,27319,888,3.1
55045,2017,21138,20556,582,2.8
55047,2017,9716,9351,365,3.8
55049,2017,13809,13401,408,3
55051,2017,2610,2448,162,6.2
55053,2017,10431,10080,351,3.4
55055,2017,45636,44181,1455,3.2
55057,2017,13597,13143,454,3.3
55059,2017,89439,85988,3451,3.9
55061,2017,11192,10847,345,3.1
55063,2017,67684,65712,1972,2.9
55065,2017,10158,9901,257,2.5
55067,2017,9646,9240,406,4.2
55069,2017,15505,14953,552,3.6
55071,2017,41725,40254,1471,3.5
55073,2017,73896,71730,2166,2.9
55075,2017,19767,18892,875,4.4
55077,2017,7610,7317,293,3.9
55078,2017,1608,1513,95,5.9
55079,2017,475142,456025,19117,4
55081,2017,23529,22838,691,2.9
55083,2017,20655,19923,732,3.5
55085,2017,18372,17665,707,3.8
55087,2017,104011,100888,3123,3
55089,2017,49172,47823,1349,2.7
55091,2017,4218,4069,149,3.5
55093,2017,25177,24328,849,3.4
55095,2017,24858,23916,942,3.8
55097,2017,39636,38417,1219,3.1
55099,2017,6796,6542,254,3.7
55101,2017,99694,95664,4030,4
55103,2017,9290,9012,278,3
55105,2017,85290,82139,3151,3.7
55107,2017,6992,6681,311,4.4
55109,2017,50180,48615,1565,3.1
55111,2017,35550,34516,1034,2.9
55113,2017,8001,7627,374,4.7
55115,2017,21454,20764,690,3.2
55117,2017,62584,60854,1730,2.8
55119,2017,11118,10728,390,3.5
55121,2017,16477,15972,505,3.1
55123,2017,15738,15251,487,3.1
55125,2017,10168,9725,443,4.4
55127,2017,57960,56062,1898,3.3
55129,2017,7919,7607,312,3.9
55131,2017,77751,75596,2155,2.8
55133,2017,226155,219636,6519,2.9
55135,2017,26605,25759,846,3.2
55137,2017,11417,10963,454,4
55139,2017,93634,90853,2781,3
55141,2017,35031,33720,1311,3.7
56001,2017,20477,19893,584,2.9
56003,2017,5362,5135,227,4.2
56005,2017,23028,21912,1116,4.8
56007,2017,7903,7589,314,4
56009,2017,7483,7151,332,4.4
56011,2017,3687,3557,130,3.5
56013,2017,19356,18288,1068,5.5
56015,2017,6925,6727,198,2.9
56017,2017,2333,2242,91,3.9
56019,2017,4198,4023,175,4.2
56021,2017,48230,46472,1758,3.6
56023,2017,8752,8432,320,3.7
56025,2017,39535,37472,2063,5.2
56027,2017,1302,1266,36,2.8
56029,2017,15696,15031,665,4.2
56031,2017,4777,4601,176,3.7
56033,2017,15803,15190,613,3.9
56035,2017,4258,4068,190,4.5
56037,2017,21565,20591,974,4.5
56039,2017,15428,14994,434,2.8
56041,2017,9108,8695,413,4.5
56043,2017,4114,3950,164,4
56045,2017,3756,3608,148,3.9
72001,2017,4368,3710,658,15.1
72003,2017,11868,10334,1534,12.9
72005,2017,14891,12732,2159,14.5
72007,2017,6616,5789,827,12.5
72009,2017,6575,5643,932,14.2
72011,2017,8952,7831,1121,12.5
72013,2017,23532,20772,2760,11.7
72015,2017,5000,4113,887,17.7
72017,2017,5884,5060,824,14
72019,2017,7372,6535,837,11.4
72021,2017,64846,59877,4969,7.7
72023,2017,13946,12047,1899,13.6
72025,2017,47504,43195,4309,9.1
72027,2017,9387,8297,1090,11.6
72029,2017,16013,14452,1561,9.699999999999999
72031,2017,61105,56351,4754,7.8
72033,2017,7782,7076,706,9.1
72035,2017,16107,14479,1628,10.1
72037,2017,3774,3265,509,13.5
72039,2017,3834,3215,619,16.1
72041,2017,15246,13964,1282,8.4
72043,2017,10349,8669,1680,16.2
72045,2017,4948,4366,582,11.8
72047,2017,9013,7994,1019,11.3
72049,2017,912,872,40,4.4
72051,2017,12819,11936,883,6.9
72053,2017,11112,9630,1482,13.3
72054,2017,3359,2879,480,14.3
72055,2017,4053,3312,741,18.3
72057,2017,11746,9908,1838,15.6
72059,2017,5085,4251,834,16.4
72061,2017,36752,34813,1939,5.3
72063,2017,17559,16277,1282,7.3
72065,2017,13086,11258,1828,14
72067,2017,5538,4833,705,12.7
72069,2017,17374,14948,2426,14
72071,2017,12599,10912,1687,13.4
72073,2017,4249,3697,552,13
72075,2017,15029,13090,1939,12.9
72077,2017,12321,10898,1423,11.5
72079,2017,5473,4409,1064,19.4
72081,2017,7235,5888,1347,18.6
72083,2017,2802,2224,578,20.6
72085,2017,11244,9897,1347,12
72087,2017,8428,7619,809,9.6
72089,2017,6223,5424,799,12.8
72091,2017,11505,10282,1223,10.6
72093,2017,2024,1618,406,20.1
72095,2017,2949,2439,510,17.3
72097,2017,22579,19422,3157,14
72099,2017,10707,9133,1574,14.7
72101,2017,8028,7032,996,12.4
72103,2017,8013,7120,893,11.1
72105,2017,7155,6308,847,11.8
72107,2017,5096,4369,727,14.3
72109,2017,4643,3728,915,19.7
72111,2017,5994,4946,1048,17.5
72113,2017,45598,40291,5307,11.6
72115,2017,6062,5105,957,15.8
72117,2017,4664,3951,713,15.3
72119,2017,16953,15308,1645,9.699999999999999
72121,2017,6369,5296,1073,16.8
72123,2017,7481,6080,1401,18.7
72125,2017,10017,8447,1570,15.7
72127,2017,132504,123201,9303,7
72129,2017,11908,10381,1527,12.8
72131,2017,10576,8709,1867,17.7
72133,2017,9738,8420,1318,13.5
72135,2017,26566,24512,2054,7.7
72137,2017,29185,26823,2362,8.1
72139,2017,26623,25045,1578,5.9
72141,2017,6756,5813,943,14
72143,2017,9785,8738,1047,10.7
72145,2017,13414,11746,1668,12.4
72147,2017,3027,2589,438,14.5
72149,2017,7557,6090,1467,19.4
72151,2017,9000,7512,1488,16.5
72153,2017,10160,8409,1751,17.2
,,,,,
,,,,,
,,,,,
1001,2018,26196,25261,935,3.6
1003,2018,95233,91809,3424,3.6
1005,2018,8414,7987,427,5.1
1007,2018,8605,8268,337,3.9
1009,2018,25069,24201,868,3.5
1011,2018,4791,4571,220,4.6
1013,2018,8973,8553,420,4.7
1015,2018,46307,44191,2116,4.6
1017,2018,15366,14775,591,3.8
1019,2018,11688,11276,412,3.5
1021,2018,19624,18924,700,3.6
1023,2018,4749,4493,256,5.4
1025,2018,7659,7096,563,7.4
1027,2018,6010,5784,226,3.8
1029,2018,5795,5552,243,4.2
1031,2018,21007,20193,814,3.9
1033,2018,23541,22478,1063,4.5
1035,2018,4512,4281,231,5.1
1037,2018,4426,4246,180,4.1
1039,2018,15652,14945,707,4.5
1041,2018,6369,6114,255,4
1043,2018,38113,36879,1234,3.2
1045,2018,20257,19424,833,4.1
1047,2018,14880,13927,953,6.4
1049,2018,30289,29153,1136,3.8
1051,2018,37590,36313,1277,3.4
1053,2018,14423,13780,643,4.5
1055,2018,43252,41502,1750,4
1057,2018,6529,6267,262,4
1059,2018,14291,13768,523,3.7
1061,2018,10872,10450,422,3.9
1063,2018,2860,2672,188,6.6
1065,2018,5979,5680,299,5
1067,2018,6830,6531,299,4.4
1069,2018,45580,43764,1816,4
1071,2018,23412,22468,944,4
1073,2018,315793,304248,11545,3.7
1075,2018,5743,5528,215,3.7
1077,2018,42390,40644,1746,4.1
1079,2018,14044,13469,575,4.1
1081,2018,75243,72541,2702,3.6
1083,2018,42979,41472,1507,3.5
1085,2018,3614,3354,260,7.2
1087,2018,7862,7442,420,5.3
1089,2018,181565,175352,6213,3.4
1091,2018,7608,7237,371,4.9
1093,2018,12621,12114,507,4
1095,2018,42925,41496,1429,3.3
1097,2018,189004,180293,8711,4.6
1099,2018,7187,6753,434,6
1101,2018,105953,101782,4171,3.9
1103,2018,57158,55192,1966,3.4
1105,2018,3411,3192,219,6.4
1107,2018,7745,7395,350,4.5
